sms_id,Texte_texte,Texte_profondeur_arbre_max,Texte_profondeur_arbre_moy,Texte_distance_dependance_max,Texte_distance_dependance_moy,Texte_distance_dependance_var,Texte_nb_dependances_moy_phrase,Texte_nb_dependances_var_phrase,Texte_nb_phrases,Texte_nb_tokens,divergence_score
90,"﻿L'imagination occupe une place plus importante dans les activités éducatives des jeunes enfants (activités « d'éveil »), semble-t-il, que dans les phases ultérieures de leur cursus (activités d'analyse : grammaticale, mathématique...).",10,10.0,48,4.326923076923077,56.52773668639053,52.0,0.0,1,53,0.0
91,Cette réduction progressive de la place de l'imagination dans l'instruction scolaire signifierait-elle que l'imagination ne nous instruit pas ?,5,5.0,14,3.3461538461538463,11.534023668639053,26.0,0.0,1,27,0.0
92,"De manière générale, l'instruction est une mise en ordre : en latin, instruere signifie mettre en ordre de bataille, en rangées ordonnées.",6,6.0,18,2.925925925925926,13.10562414266118,27.0,0.0,1,28,0.0
93,"Si l’imagination est un régime de fonctionnement de l’esprit qui s’affranchit des contraintes du monde réel (ce qui y existe, ses lois), alors elle peut certes s’affranchir de l’ordre prévu par l’instruction scolaire, sans pour autant qu’il en résulte un chaos sans ordre.",8,8.0,28,3.9838709677419355,34.951352757544235,62.0,0.0,1,63,0.0
94,"Dans le domaine de la fiction, on peut imaginer un dialogue ; dans le domaine politique, un système alternatif et utopique.",7,7.0,15,3.0,10.521739130434783,23.0,0.0,1,24,0.0
95,"Cette imagination a alors un sens producteur, et ses productions ordonnées contribuent aussi à mettre en ordre des subjectivités : un « nous » collectif (partager des valeurs politiques, des références culturelles), aussi bien que des individus singuliers (des associations d’idées qui s’intègrent à notre personnalité, des croyances).",11,11.0,58,3.7666666666666666,59.21222222222222,60.0,0.0,1,61,0.0
96,"Toutefois, cette conception du caractère instructeur de l’imagination suppose une forme de neutralité de l’imagination aussi bien que de la mise en ordre qu’elle peut opérer.",7,7.0,22,3.3636363636363638,16.35261707988981,33.0,0.0,1,34,0.0
97,"Cette mise en ordre paraît contingente, se faire au gré de l’histoire et de la culture d’un individu et de la collectivité, mais cette contingence peut aussi bien relever d’un caractère arbitraire, du choix de maintenir et contrôler cet ordre.",7,7.0,45,3.693877551020408,50.21241149521034,49.0,0.0,1,50,0.0
98,"Un individu peut s’efforcer de maintenir l’ordre produit par son imagination et de le figer, par exemple en limitant ses sources d’information à celles qui conviennent à ses opinions.",7,7.0,34,3.5555555555555554,36.80246913580246,36.0,0.0,1,37,0.0
99,"De même, au niveau collectif, le maintien de l’ordre social peut tenir par une production imaginaire (par exemple, le roman national), et plus généralement par une institution d'État qui détermine quelles valeurs sont admises et ce qui relève au nom de l'imagination (Dieu, pour un État athée, mais pas pour une Théocratie).",10,10.0,54,4.0,47.588235294117645,68.0,0.0,1,69,0.0
100,"Dès lors, l'institution doit être entendue en un second sens : comme la mise en ordre qui façonne des subjectivités.",6,6.0,17,2.9565217391304346,11.954631379962192,23.0,0.0,1,24,0.0
101,"L’imagination peut être plus ou moins valorisée dans l’instruction scolaire, et être mobilisée comme un élément de la citoyenneté en construisant un imaginaire national (un ensemble d’idées associées à des images, à partir duquel sont exemplifiées des valeurs : par exemple, l'événement historique de la prise de la Bastille comme un symbole de l’esprit révolutionnaire).",11,11.0,67,4.114285714285714,80.41551020408163,70.0,0.0,1,71,0.0
102,"L’imagination, en ce sens, est alors une partie accaparante de notre esprit (individuel ou national), enracinée dans la sensibilité, et ce par quoi cet esprit est homogénéisé.",5,5.0,24,3.4857142857142858,23.221224489795915,35.0,0.0,1,36,0.0
103,"Cependant, cela ne signifie pas que l’imagination au sens précédent (une mise en ordre libre) perdrait son caractère spontané.",6,6.0,20,4.375,28.901041666666668,24.0,0.0,1,25,0.0
104,"Dès lors, jusqu’où peut-elle être enrôlée à des fins de maintien et d’homogénéisation de l’ordre social ?",6,6.0,19,3.12,13.5456,25.0,0.0,1,26,0.0
105,"Pour être l’objet d’une instruction visant à façonner des subjectivités, n’en reste-t-elle pas une force qui aurait son propre fond, une capacité de remise en ordre spontanée ?",8,8.0,21,3.2051282051282053,14.829717291255752,39.0,0.0,1,40,0.0
106,"Soit l’imagination nous instruit en ce sens, comme productrice d’ordres spontanés dans les subjectivités individuelles et collectives ; mais elle paraît alors déliée de toute influence extérieure.",6,6.0,27,3.40625,29.4912109375,32.0,0.0,1,33,0.0
107,Soit l’imagination nous instruit en ce qu’elle reconduit l’ordre arbitrairement maintenu dans lequel sont prises les subjectivités ; mais cela conduit à une forme de déterminisme qui néglige la formation spontanée d’ordres chez les individus et dans les groupes singuliers.,8,8.0,43,3.3541666666666665,42.60373263888889,48.0,0.0,1,49,0.0
108,En quel sens peut-on dire si l’imagination nous instruit ?,5,5.0,10,2.8461538461538463,6.5917159763313595,13.0,0.0,1,14,0.0
109,L’imagination contribue-t-elle durablement au développement de notre subjectivité (individuelle aussi bien que collective) ?,7,7.0,18,3.0952380952380953,13.800453514739232,21.0,0.0,1,22,0.0
