sms_id,Texte_texte,Texte_profondeur_arbre_max,Texte_profondeur_arbre_moy,Texte_distance_dependance_max,Texte_distance_dependance_moy,Texte_distance_dependance_var,Texte_nb_dependances_moy_phrase,Texte_nb_dependances_var_phrase,Texte_nb_phrases,Texte_nb_tokens,divergence_score
34,"Cette dernière est par conséquent un refus de ce qui a été, un refus de la durée même et donc du temps.",7,7.0,21,2.8260869565217392,18.7523629489603,23.0,0.0,1,24,0.0
35,"Le temps est également aboli dans le sentiment que la répétition est une répétition du même, car la pulsion de mort ramène chaque répétition à la mêmeté d'une excitation psychique : tout se ramène alors à la forme de cette excitation vidée de contenu, contenu lui-même vidé de sens, étant donné que c'est par le sens que le contenu de cette excitation psychique peut lui-même se constituer comme un contenu.",9,9.0,77,5.962962962962963,128.75171467764062,81.0,0.0,1,82,0.0
36,"Ainsi, la pulsion de mort, en aliénant le sujet de son existence temporelle, détruit également l'identité du sujet ; ce qui fait qu'il demeure égal à lui-même dans le temps est brisé avec la répétition et le refus de la durée.",10,10.0,34,4.24,43.6624,50.0,0.0,1,51,0.0
37,"D'où que l'inscription au sein d'une constitution garantissant l'Etat de droit d'un article autorisant les pleins pouvoirs, même sur une courte durée et de manière exceptionnelle, présente un risque pour la paix au sein de ce même État, car c'est une autorisation à faire table rase, pour une période donnée, du respect du droit qui prévalait jusqu'alors ; elle représente donc une brèche pour la pulsion de mort, une brisure du temps démocratique qui peut ne pas se refermer si les circonstances sont défavorables.",10,10.0,72,10.942307692307692,285.9774408284024,104.0,0.0,1,105,0.0
38,"Ainsi, il apparaît qu'un Etat de droit où serait garantie la non brisure du temps, de la durée démocratique, pourrait fournir un cadre satisfaisant à la pulsion de mort qui fonde la violence.",9,9.0,35,3.1842105263157894,37.045013850415515,38.0,0.0,1,39,0.0
39,On voit que cela n'est possible que si cependant existe une conscience de cette durée démocratique au niveau des législateurs.,10,10.0,21,2.6363636363636362,17.231404958677686,22.0,0.0,1,23,0.0
40,Il faudrait alors au législateur la conviction que la violence se fait par l'Histoire mais qu'au contraire c'est l'organisation et la compréhension sociale du temps qui détermine l'expansion de la violence.,11,11.0,40,3.1219512195121952,38.00951814396192,41.0,0.0,1,42,0.0
41,C'est ce qu'enseigne un regard anthropologique sur les sociétés sans État comme celui de Pierre Clastres dans La société contre l'Etat (ch. 11).,11,6.5,26,3.225806451612903,35.72320499479707,15.5,182.25,2,33,0.0
42,"Clastres montre, à partir des Tupi-Guarani, que les sociétés sans Etat sont des sociétés sans domination.",6,6.0,19,3.25,18.1875,20.0,0.0,1,21,0.0
43,"Cette dernière s'institue lorsqu'un guerrier impétueux et avide de gloire tente d'entraîner la population dans des guerres vaines et coûteuses ; la domination se constitue par l'absence de résistance à la démesure de ce chef, mais Clastres montre que souvent le chef n'est pas suivi par la population lorsque ses ambitions semblent exagérées ; ainsi ces sociétés restent sans État parce que la violence illimitée, la démesure, conserve son ridicule auprès de la population, et ne devient alors jamais légitime.",11,11.0,90,8.372340425531915,232.31880941602535,94.0,0.0,1,95,0.0
44,La cause en est que la guerre est davantage associée à un loisir des hommes qu'à une fonction - le combat est pour les hommes un loisir où ils font l'épreuve ludique de leur force.,8,8.0,36,3.5384615384615383,42.81262327416174,39.0,0.0,1,40,0.0
45,"C'est ici un exemple de violence encadrée, régulée par le jeu ou le rite, qui associe son expression à un plaisir immédiat et épisodique incompatible avec une institutionnalisation sur longue durée et dans une structure de type étatique de la domination.",10,10.0,43,3.511111111111111,47.84987654320987,45.0,0.0,1,46,0.0
46,D'où que ces sociétés sans Etat demeurent de petite taille car aucun esprit de conquête ne les anime.,7,7.0,17,2.9,13.39,20.0,0.0,1,21,0.0
47,"Par ailleurs, ces sociétés ont une conception du temps cyclique proche des sociétés antiques gréco-romaines, car le temps social est organisé en fonction du cycle des saisons, les périodes de moisson sont les périodes de travail, mais celui-ci n'est pas rendu permanent comme dans une société productiviste, il reste occasionnel, le reste du temps étant occupé par les loisirs.",7,7.0,66,7.23943661971831,170.21027573894065,71.0,0.0,1,72,0.0
48,On ne peut faire ici l'économie d'une distinction fondamentale entre ce temps cyclique et le temps linéaire qui caractérise la conception occidentale et chrétienne du temps depuis saint Augustin.,12,12.0,31,2.909090909090909,27.112947658402206,33.0,0.0,1,34,0.0
49,"En arrachant le temps à l'Histoire même, elle fait nécessairement s'inscrire la violence dans une autre dimension que la dimension ludique ou rituelle ; elle l'inscrit dans une perspective métaphysique qui pose le dépassement de la violence dans une idéologie du progrès, entendu comme un progrès de la culture et de la civilisation sur une nature humaine primitive et archaïque.",12,12.0,36,3.235294117647059,29.915224913494814,68.0,0.0,1,69,0.0
50,L'Occident chrétien détermine une conception de l'histoire et du temps qui modifie profondément l'expression et la compréhension de la violence.,9,9.0,22,2.576923076923077,17.70562130177515,26.0,0.0,1,27,0.0
51,"En posant le dogme chrétien de la chute comme fondateur, Augustin envisage un temps linéaire qui est celui de l'Histoire telle que pensée par l'Occident : en effet, dans la culture chrétienne l'homme vient au monde en ayant une fin prédéterminée qui est la fin eschatologique du rachat de son âme pécheresse dont tout homme hérite depuis la chute d'Adam et Eve du paradis.",10,10.0,62,4.054054054054054,73.94302410518625,74.0,0.0,1,75,0.0
52,"Ainsi le temps de l'existence du chrétien est marqué par un commencement et une fin, et entièrement tendu vers l'accomplissement de cette fin (le salut de l'âme dans l'au-delà, cf.",8,8.0,33,4.883720930232558,62.846944294213095,43.0,0.0,1,44,0.0
53,"Confessions, livre X).",3,3.0,5,2.6,2.64,5.0,0.0,1,6,0.0
54,Cette existence est envisagée comme un progrès continu vers cette fin.,4,4.0,8,2.272727272727273,4.561983471074379,11.0,0.0,1,12,0.0
55,"Or c'est cette histoire individuelle que l'Occident chrétien projette dans sa conception de l'histoire collective, elle-même tendue vers le progrès, mais non plus un progrès eschatologique mais un progrès technologique et technique de maîtrise (de domination) de la nature.",8,8.0,48,4.803921568627451,65.2164552095348,51.0,0.0,1,52,0.0
56,"L'abolition du temps cyclique dans la théologie chrétienne semble alors fonctionner comme une destitution de la pulsion de mort dans l'Histoire, par glissement progressif du domaine existentiel, individuel, au domaine historique, collectif.",8,8.0,30,3.525,29.899375,40.0,0.0,1,41,0.0
57,"Ainsi, la violence est envisagée elle-même sur le mode d'une temporalité linéaire comme une chose à dépasser, à surmonter, tandis que la temporalité cyclique ne pouvait que l'intégrer au sein d'une pratique ludique ou rituelle, en permettant la gestion.",10,10.0,46,4.333333333333333,56.53594771241829,51.0,0.0,1,52,0.0
58,"Au contraire, dans la pensée chrétienne la violence doit tendre à sa suppression.",5,5.0,9,2.7857142857142856,7.025510204081633,14.0,0.0,1,15,0.0
59,"C'est ainsi que Kant l'envisage tant dans Idée d'une histoire universelle au point de vue cosmopolitique : le conflit, la guerre sont porteurs d'un enseignement, ils font prendre conscience aux hommes du caractère destructeur de la violence et les incite par le mal même, à rechercher une solution à cette violence, qui passe essentiellement par l'idée d'un droit international régulant les guerres, mais aussi par l'établissement d'un gouvernement mondial s'appuyant sur le commerce économique pour adoucir les moeurs.",9,9.0,99,7.584158415841584,201.7874718164886,101.0,0.0,1,102,0.0
60,C'est ce qui mène Kant à défendre l'idée d'une paix perpétuelle (Vers la paix perpétuelle).,9,9.0,21,3.1739130434782608,19.882797731568996,23.0,0.0,1,24,0.0
61,"D'un tel point de vue téléologique, il y a une vertu à la violence car elle résulte d'une mise en compétition des hommes qui ne se fait pas pour le jeu cette fois ci mais parce qu'il y a de plus sérieux, soit le progrès de l'humanité vers la fin de la violence et de la guerre (une paix perpétuelle).",10,10.0,61,4.722222222222222,83.11728395061729,72.0,0.0,1,73,0.0
62,"Ainsi, les arbres dans une forêt poussent haut et droit lorsqu'ils sont les uns à côté des autres, en concurrence pour qu'ils puissent atteindre une place au soleil par leurs cimes tandis que l'arbre qui pousse seul restera rabougri, arbustif, et à l'ombre (Idée d'une histoire universelle, chap.5).",10,10.0,60,5.447761194029851,98.03831588327023,67.0,0.0,1,68,0.0
63,"Cependant, si la violence est une vertu dans cette compétition, comment justifier qu'il soit à la fin préférable de l'abolir ?",7,7.0,13,3.1153846153846154,11.409763313609467,26.0,0.0,1,27,0.0
64,Comment peut-on aboutir à une paix perpétuelle tandis que cette paix a besoin de se confronter aux effets de la violence et de la guerre pour se décider et s'établir ?,13,13.0,33,3.0,33.23529411764706,34.0,0.0,1,35,0.0
65,Il y a là une contradiction qui repose sur une métaphysique de la raison.,8,8.0,12,2.2142857142857144,7.739795918367347,14.0,0.0,1,15,0.0
66,"En effet, l'homme de la philosophie kantienne de l'histoire est plongé dans la guerre et la violence comme dans l’expérience.",7,7.0,15,3.3333333333333335,16.518518518518515,27.0,0.0,1,28,0.0
67,"Or, sa raison exige toujours d’outrepasser l’expérience.",6,6.0,8,2.4166666666666665,3.743055555555556,12.0,0.0,1,13,0.0
68,"Dès lors, cet homme qui comment la violence par l’expérience ne peut que développer l’idée régulatrice d’une paix perpétuelle.",6,6.0,14,3.269230769230769,14.658284023668635,26.0,0.0,1,27,0.0
69,"Mais celle-ci est une illusion de la raison dont aucune expérience n’est possible, mais si Kant la croit néanmoins utile, c’est parce qu’il envisage encore la raison comme un contenu de vérité (critique que formule Deleuze à son encontre dans Différence et répétition).",9,9.0,51,5.036363636363636,73.05322314049587,55.0,0.0,1,56,0.0
70,"Contre cette illusion d'un contenu de vérité permanent, il faut reconnaître l'importance du hasard qui détermine la vérité comme une rencontre contingente.",9,9.0,15,2.4074074074074074,10.463648834019203,27.0,0.0,1,28,0.0
71,"C'est ce à quoi invite Simone Weil dans La pesanteur et la grâce (23, Hasard).",7,7.0,18,3.3,15.61,20.0,0.0,1,21,0.0
72,"L'idée de progrès est dépendante de la volonté qu'ont les hommes de croire que les bonnes choses durent toujours, qu'elles ne durent que le temps d'une rencontre.",12,12.0,31,2.9166666666666665,25.07638888888889,36.0,0.0,1,37,0.0
73,"Le cours naturel des événements est celui du hasard de la rencontre, et l'idéologie du progrès fait violence à cela.",7,7.0,18,2.9130434782608696,14.427221172022685,23.0,0.0,1,24,0.0
74,Car les choses durent le temps d'une rencontre signifie qu'elles ne durent pas toujours.,6,6.0,18,3.1666666666666665,17.25,18.0,0.0,1,19,0.0
75,Il en va de même avec la raison et la pensée ; ce n'est que parce qu'elle dure pour dépasser et permanente la pensée et la raison que l'idéologie du progrès peut envisager une construction infinie de l'homme vers la fin de la violence.,12,12.0,50,3.4615384615384617,51.51775147928994,52.0,0.0,1,53,0.0
76,"Or pensée et raison cheminent aussi par rencontres, avec des obstacles stimulants, des problèmes invitant résolution, etc.",6,6.0,20,4.1,23.79,20.0,0.0,1,21,0.0
77,"Cela invite également à reconnaître que tout n'est pas pensé, c'est-à-dire qu'il y a aussi du pulsionnel, de l'émotionnel, rendant impossible la pureté dont se revendique une idéologie du progrès.",9,9.0,44,4.266666666666667,50.50666666666667,45.0,0.0,1,46,0.0
78,"Comment alors tirer les enseignements de ce qui précède pour constituer la violence en problème politique en la sortant d'une nature humaine qui toujours devrait être dépassée, et comme supprimée dans ce dépassement ?",8,8.0,34,3.388888888888889,34.84876543209876,36.0,0.0,1,37,0.0
79,"Une première solution est présentée dans la philosophie de l'histoire de Benjamin (Thèses sur le concept d'Histoire), elle consiste avant tout en une politique mémorielle.",9,9.0,28,4.25,44.125,32.0,0.0,1,33,0.0
80,"Prenant acte de la conception impérialiste de l'Histoire qui a dominé l'occident, Benjamin encourage la création d'une Histoire (ou d'une historiographie) soutenue, qui ne serait plus celle écrite par les vainqueurs des guerres mais celle écrite par les vaincus.",9,9.0,33,3.7058823529411766,33.69780853517877,51.0,0.0,1,52,0.0
81,C'est une telle ambition que Benjamin reconnaît au mouvement surréaliste dans Le Surréalisme.,6,6.0,13,2.533333333333333,8.648888888888887,15.0,0.0,1,16,0.0
82,Le dernier instantané de l'intelligentsia européenne (1929).,4,4.0,9,3.3636363636363638,7.867768595041323,11.0,0.0,1,12,0.0
83,"En effet le surréalisme rentre dans la conceptualisation benjaminienne du messianisme historique comme celui des opprimés, car il prend parti pour les courants perdants dans l'Histoire : le fouriérisme perdant face au marxisme, la sorcellerie et le mysticisme perdants face à l'Église, l'anarchisme perdant face au communisme (notamment dans la guerre civile espagnole de 1936-1939), et bien sûr la cause des fous (universellement perdants contre la raison et surtout le positivisme) que le surréalisme reprend dans le projet d'écriture automatique (l'automatisme étant au XIXe s' et au début du XXe siècles considéré comme le symptôme majeur de la folie, comme on le constate dans le Manuel de psychiatrie de Rogues de Fursac), considéré comme foyer principal de créativité artistique.",10,10.0,140,17.09722222222222,657.004436728395,144.0,0.0,1,145,0.0
84,"Ainsi, il s'agit de conserver la mémoire vivante des opprimés, à l'encontre du récit officiel qui s'inscrit dans une historiographie de la domination.",11,11.0,26,3.064516129032258,21.47970863683663,31.0,0.0,1,32,0.0
85,Cela correspond à un mouvement commémoratif qui restaure une identité perdue et réintroduit de la cyclicité dans la temporalité linéaire de la civilisation occidentale.,11,11.0,23,2.5833333333333335,18.99305555555556,24.0,0.0,1,25,0.0
86,"En conclusion, il apparaît que la violence est par nature un problème temporel et donc historique.",7,7.0,13,2.2941176470588234,8.207612456747407,17.0,0.0,1,18,0.0
87,"De même, il apparaît qu'il ne faut plus comprendre ""violence et histoire"" comme deux concepts artificiellement reliés, mais comme coïncidant simultanément l'un dans l'autre.",10,10.0,30,3.4705882352941178,30.66089965397924,34.0,0.0,1,35,0.0
88,"Il ne saurait y avoir de progression de la violence vers une Histoire sans violence (ou une paix perpétuelle), mais une intégration de la violence au sein de cycles qui en permettent la gestion et l'encadrement, que ces cycles soient sous forme de jeux, de rites ou de commémorations.",13,13.0,54,4.982142857142857,87.44610969387756,56.0,0.0,1,57,0.0
89,Tout l'enjeu pour la civilisation occidentale étant de se déprendre d'une conception linéaire du temps en politique et dans la culture en général.,10,10.0,19,2.5185185185185186,11.805212620027433,27.0,0.0,1,28,0.0
90,"Dans le langage ordinaire, on dit parfois d'une personne qu'elle maîtrise un art ou une technique ""à la perfection"".",7,7.0,20,3.1538461538461537,16.284023668639055,26.0,0.0,1,27,0.0
91,"Il semble qu'on emploie alors ""perfection"" comme superlatif : cette personne étant ""la meilleure"" dans son art.",8,8.0,22,3.4782608695652173,21.37996219281663,23.0,0.0,1,24,0.0
92,"La perfection apparaît alors comme le bien le plus haut, un summum bonum placé au sommet d'une gradation.",10,10.0,19,2.857142857142857,16.122448979591837,21.0,0.0,1,22,0.0
93,"Cependant, il arrive bien souvent de dire ""c'est parfait"" pour exprimer un simple contentement.",8,8.0,16,2.736842105263158,10.614958448753464,19.0,0.0,1,20,0.0
94,"Dans l'expérience, nous ne rencontrons jamais ""la"" perfection comme maximum mais, sans doute par analogie, nous qualifions de ""parfaits"" des biens qui s'en approchent.",6,6.0,28,3.7142857142857144,22.43265306122449,35.0,0.0,1,36,0.0
95,Ainsi la perfection n'est pas une qualité perçue empiriquement mais bien plutôt une idée proprement intellectuelle.,5,5.0,13,2.7222222222222223,8.422839506172842,18.0,0.0,1,19,0.0
96,"Seulement, quel est alors le fondement et l'origine de l'idée de perfection ?",8,8.0,14,2.411764705882353,9.06574394463668,17.0,0.0,1,18,0.0
97,De deux choses l'une.,3,3.0,5,2.0,2.0,6.0,0.0,1,7,0.0
98,Ou bien l'idée de perfection dérive de l'expérience et est comme abstraite d'exemples concrets.,9,9.0,20,3.05,18.247499999999995,20.0,0.0,1,21,0.0
99,Ou bien l'idée de perfection est seulement découverte en nous.,5,5.0,12,3.0833333333333335,12.576388888888886,12.0,0.0,1,13,0.0
100,"Si, comme évoqué, la perfection, en tant que telle, ne se réalise jamais dans le monde empiriquement vécu, elle ne saurait en être extraite.",6,6.0,25,4.793103448275862,32.577883472057074,29.0,0.0,1,30,0.0
101,"Mais l'autre terme de l'alternative est, lui aussi, confronté à de lourds problèmes : parce qu'elle ne porte en elle aucun contenu, la perfection ainsi entendue serait davantage une ""forme"" qu'une idée.",8,8.0,45,4.7555555555555555,71.6958024691358,45.0,0.0,1,46,0.0
102,"Poser le problème de l'origine de l'idée de perfection c'est, alors, demander quelle est la faculté à l'œuvre lorsqu'elle se donne à l'esprit.",9,9.0,22,2.918918918918919,16.669101533966398,37.0,0.0,1,38,0.0
103,"Réduire l'idée de perfection à sa pure forme superlative c'est, semble-t-il, lui assigner la raison ou l'entendement pour origine.",6,6.0,18,3.3225806451612905,14.283038501560876,31.0,0.0,1,32,0.0
104,"Mais une telle réduction ne rend pas compte de l'expérience subjective de l'idée de ""perfection"", accompagnée, semble-t-il d'un sentiment esthétique qui porte en lui une charge affective.",9,9.0,41,4.902439024390244,66.81975014872098,41.0,0.0,1,42,0.0
105,"N'y a t-il pas, dans l'expérience esthétique de certaines œuvres d'art, un accès à l'idée de perfection ?",8,8.0,26,3.9655172413793105,35.274673008323425,29.0,0.0,1,30,0.0
106,Peut-on penser l'idée de perfection dans toute sa force (c'est-à-dire ne pas rabattre sa signification à un simple contentement d'un bien) sans la dépouiller de tout contenu ?,9,9.0,41,4.097560975609756,51.844140392623444,41.0,0.0,1,42,0.0
107,"Dans un premier moment nous soutiendrons l'universalité, la fixité, l'immuabilité et l'inscription dans tout être humain, de l'idée de perfection.",7,7.0,26,4.0,36.516129032258064,31.0,0.0,1,32,0.0
108,"Seulement, une telle conception semblera se heurter à la diversité, notamment historique, de l'idée de perfection.",8,8.0,16,2.761904761904762,10.56235827664399,21.0,0.0,1,22,0.0
109,Dans un second moment il semblera nécessaire de s'arracher radicalement de cette idée pour éviter l'uniformisation et la légitimation des inégalités qu'elle engendre.,10,10.0,24,2.896551724137931,19.12722948870392,29.0,0.0,1,30,0.0
110,"Enfin, dans un dernier moment, nous tenterons de repenser l'idée de perfection de manière ouverte, et comme condition du futur.",9,9.0,17,3.04,12.438400000000001,25.0,0.0,1,26,0.0
111,"Dans un premier moment, l'idée de perfection apparaîtra comme idée la plus haute et comme ne faisant qu'une avec ce qui est souverainement vrai, beau et bon.",12,12.0,23,2.787878787878788,16.2277318640955,33.0,0.0,1,34,0.0
112,"Le concept de ""perfection"" semble conjuguer la dimension morale avec la dimension épistémologique.",5,5.0,9,2.2,4.693333333333333,15.0,0.0,1,16,0.0
113,"Ces deux sens semblent pourtant prima facie assez hétérogènes l'un à l'autre : dans la première on dira d'un Homme qu'il agit de manière ""moralement parfaite"" par exemple, tandis que dans le seconde, on dira, par exemple, que le cercle est une figure ""plus parfaite"" que l'ovale.",8,8.0,62,4.569230769230769,77.69136094674556,65.0,0.0,1,66,0.0
114,"Comment tenir qu'une telle variété des usages dépend d'une même ""idée de perfection"" ?",7,7.0,18,3.1052631578947367,14.936288088642659,19.0,0.0,1,20,0.0
