sms_id,SMS_texte,SMS_profondeur_arbre_max,SMS_profondeur_arbre_moy,SMS_distance_dependance_max,SMS_distance_dependance_moy,SMS_distance_dependance_var,SMS_nb_dependances_moy_phrase,SMS_nb_dependances_var_phrase,SMS_nb_phrases,SMS_nb_tokens,Transcodage_1_texte,Transcodage_1_profondeur_arbre_max,Transcodage_1_profondeur_arbre_moy,Transcodage_1_distance_dependance_max,Transcodage_1_distance_dependance_moy,Transcodage_1_distance_dependance_var,Transcodage_1_nb_dependances_moy_phrase,Transcodage_1_nb_dependances_var_phrase,Transcodage_1_nb_phrases,Transcodage_1_nb_tokens,Transcodage_2_texte,Transcodage_2_profondeur_arbre_max,Transcodage_2_profondeur_arbre_moy,Transcodage_2_distance_dependance_max,Transcodage_2_distance_dependance_moy,Transcodage_2_distance_dependance_var,Transcodage_2_nb_dependances_moy_phrase,Transcodage_2_nb_dependances_var_phrase,Transcodage_2_nb_phrases,Transcodage_2_nb_tokens,divergence_score
11,"Histoire d'etre sure certaine !
Demain je commence a 7h30 c'est ca?
Bisoux",3.0,2.3333333333333335,8.0,2.7333333333333334,4.862222222222223,5.0,16.666666666666668,3.0,18.0,"Histoire d'être sûre certaine !
Demain je commence à 7h30 c'est ça ?
Bisous",3.0,2.3333333333333335,8.0,2.6666666666666665,4.755555555555556,5.0,16.666666666666668,3.0,18.0,"Histoire d'être sûre certaine !
Demain je commence à 7h30 c'est ça ?
Bisous",3.0,2.3333333333333335,8.0,2.6666666666666665,4.755555555555556,5.0,16.666666666666668,3.0,18.0,0.06666666666666687
12,Ca y est le truc d'sms commence mdr mon <SUR_5>,4.0,4.0,4.0,2.1,1.0900000000000003,10.0,0.0,1.0,11.0,Ça y est le truc de SMS commence mort de rire mon <SUR_5>,5.0,5.0,4.0,2.0,1.0,12.0,0.0,1.0,13.0,Ça y est le truc de SMS commence mort de rire mon <SUR_5>,5.0,5.0,4.0,2.0,1.0,12.0,0.0,1.0,13.0,1.1
13,"Coucou! T'es pas la alors ce weekend? Et es-ce que tu sais si tes parents font quelque chose ce weekend? Parce qu'il y a la journée du patrimoine et plein de monument gratuit, et comme je suis seule, je me serai bien greffée ! Lol",6.0,3.0,23.0,3.6530612244897958,20.593919200333193,9.8,98.96000000000001,5.0,54.0,"Coucou! Tu es pas là alors ce week-end ? Et est-ce que tu sais si tes parents font quelque chose ce week-end ? Parce qu'il y a la journée du patrimoine et plein de monuments gratuits, et comme je suis seule, je me serais bien greffée ! Lol",5.0,3.0,23.0,3.5714285714285716,20.775510204081627,9.8,98.96000000000001,5.0,54.0,"Coucou! T'es pas là alors ce week-end ? Et est-ce que tu sais si tes parents font quelque chose ce week-end ? Parce qu'il y a la journée du patrimoine et plein de monuments gratuits, et comme je suis seule, je me serais bien greffée ! Lol",5.0,3.2,23.0,3.5714285714285716,20.53061224489796,9.8,98.96000000000001,5.0,54.0,1.0816326530612241
14,Ca y est ca y est! J'ai rempli tout un truc ce matin pour pouvoir avoir le numero etc,5.0,4.0,11.0,2.6842105263157894,6.321329639889197,9.5,12.25,2.0,21.0,Ça y est ça y est ! J'ai rempli tout un truc ce matin pour pouvoir avoir le numéro etc,5.0,4.0,11.0,2.526315789473684,6.354570637119113,9.5,12.25,2.0,21.0,Ça y est ça y est ! J'ai rempli tout un truc ce matin pour pouvoir avoir le numéro etc.,5.0,4.0,12.0,2.5,7.05,10.0,16.0,2.0,22.0,1.1842105263157894
15,Ha oui et au fait j'ai mis un bulletin a ton nom et num pour gagner une paire de chaussures lol jtexpliquerai !,6.0,6.0,16.0,3.4166666666666665,12.909722222222223,24.0,0.0,1.0,25.0,Ha oui et au fait j'ai mis un bulletin à ton nom et numéro pour gagner une paire de chaussures lol je t'expliquerai !,6.0,6.0,18.0,3.3846153846153846,13.236686390532544,26.0,0.0,1.0,27.0,Ah oui et au fait j'ai mis un bulletin à ton nom et numéro pour gagner une paire de chaussures lol je t'expliquerai !,6.0,6.0,18.0,3.3846153846153846,13.236686390532544,26.0,0.0,1.0,27.0,2.032051282051282
16,Haha merci beaucoup :). Tout se passe bien dans..ma chambre u! Lol. il fait une chaleur pas possible ici! J'espere que tout va bien toi <3,4.0,3.0,7.0,2.357142857142857,3.015306122448979,7.0,2.0,4.0,32.0,Ha ha merci beaucoup :). Tout se passe bien dans…ma chambre universitaire ! Lol. Il fait une chaleur pas possible ici ! J'espère que tout va bien toi <3,4.0,2.8,6.0,2.2758620689655173,2.682520808561237,5.8,6.160000000000001,5.0,34.0,Ha ha merci beaucoup :). Tout se passe bien dans… ma chambre universitaire ! Lol. Il fait une chaleur pas possible ici ! J'espère que tout va bien toi <3,4.0,2.5,6.0,2.103448275862069,2.092746730083234,4.833333333333333,4.805555555555556,6.0,35.0,3.2536945812807883
17,Oh trop mignon mon bbé<3 jsuis au travaiiiil la,3.0,3.0,6.0,2.111111111111111,2.320987654320988,9.0,0.0,1.0,10.0,Oh trop mignon mon bébé <3 je suis au travail là,4.0,4.0,5.0,2.0,1.4545454545454546,11.0,0.0,1.0,12.0,Oh trop mignon mon bébé <3 je suis au travail là,4.0,4.0,5.0,2.0,1.4545454545454546,11.0,0.0,1.0,12.0,2.111111111111111
18,Penseea moi aujourdhhui! Lec mec qui saime pas trop,3.0,2.5,3.0,1.5,0.5,4.0,1.0,2.0,10.0,Pensez à moi aujourd'hui ! Le mec qui s'aime pas trop,3.0,3.0,4.0,2.0,1.0,5.0,1.0,2.0,12.0,Pensez à moi aujourd'hui ! Le mec qui s'aime pas trop,3.0,3.0,4.0,2.0,1.0,5.0,1.0,2.0,12.0,1.5
19,"Bon alors jvais etre serieuse  un ptit moment ..  On se connais pas depuis longtemps cest le moins quon puisse dire mais je taime déjà beaucoup et ca me touche enormement que tu me confit des choses comme ca , donc a lavenir jveux que tu sache que petetre que je ne suis pas la personne ideal pour ca , surment quil ya des gens beaucoup mieu placer que moi pour te comprendre et ben je peux essaye et pyis meme si je ny arriverai surment pas toujours .. Bah quand on est triste et qu'on se sent seule , c'est bon de savoir quune personne est la pour toi , juste pour toi <3. Bonne nuit dors bien choux je taime ( oui parce que en plus detre tactile je suis super affective avec les gens *quelle plait cette Jean ;)* )",14.0,7.25,77.0,3.7847222222222223,47.75226658950617,36.0,686.5,4.0,148.0,"Bon alors je vais être sérieuse un petit moment.. On se connaît pas depuis longtemps c'est le moins qu'on puisse dire mais je t'aime déjà beaucoup et ça me touche énormément que tu me confies des choses comme ça, donc à l'avenir je veux que tu saches que peut-être que je ne suis pas la personne idéale pour ça, sûrement qu'il y a des gens beaucoup mieux placés que moi pour te comprendre et ben je peux essayer et puis même si je n'y arriverai sûrement pas toujours… Bah quand on est triste et qu'on se sent seule, c'est bon de savoir qu'une personne est là pour toi, juste pour toi <3. Bonne nuit dors bien chou je t'aime (oui parce qu'en plus d'être tactile je suis super affective avec les gens *quelle plaie cette Jean ;)* )",11.0,6.5,85.0,4.108974358974359,56.430432281393806,39.0,842.0,4.0,160.0,"Bon alors je vais être sérieuse un petit moment.. On se connaît pas depuis longtemps c'est le moins qu'on puisse dire mais je t'aime déjà beaucoup et ça me touche énormément que tu me confies des choses comme ça, donc à l'avenir je veux que tu saches que peut-être que je ne suis pas la personne idéale pour ça, sûrement qu'il y a des gens beaucoup mieux placés que moi pour te comprendre et ben je peux essayer et puis même si je n'y arriverai sûrement pas toujours… Bah quand on est triste et qu'on se sent seule, c'est bon de savoir qu'une personne est là pour toi, juste pour toi <3. Bonne nuit dors bien chou je t'aime (oui parce qu'en plus d'être tactile je suis super affective avec les gens *quelle plaie cette Jean  ;)* )",11.0,6.5,85.0,4.108974358974359,56.430432281393806,39.0,842.0,4.0,160.0,11.324252136752136
20,Héhé on va gagner lipad,3.0,3.0,2.0,1.25,0.1875,4.0,0.0,1.0,5.0,Hé hé on va gagner l'iPad,4.0,4.0,3.0,1.6666666666666667,0.5555555555555557,6.0,0.0,1.0,7.0,Hé hé on va gagner l'iPad,4.0,4.0,3.0,1.6666666666666667,0.5555555555555557,6.0,0.0,1.0,7.0,2.416666666666667
21,"Mon cher et tendre filleul... Je m'engage a etre a tes coté tt au long de ta vie... A te soutenir ds tes moments difficiles et a partager tes bons moments, je souhaite etre la pr toi qd tu en auras besoin... Un soutien, un avis,une Amie...
Tu viens de rentrer ds ma famille et j'en suis fière, notre relation va s'epanouir quel bonheur!!!  <3 <3 <3 Sophie ta marraine ...",9.0,6.0,39.0,4.168674698795181,55.29685005080564,27.666666666666668,259.55555555555554,3.0,86.0,"Mon cher et tendre filleul… Je m'engage à être à tes cotés tout au long de ta vie… À te soutenir dans tes moments difficiles et à partager tes bons moments, je souhaite être là pour toi quand tu en auras besoin… Un soutien, un avis, une Amie… Tu viens de rentrer dans ma famille et j'en suis fière, notre relation va s'épanouir quel bonheur !!! <3 <3 <3 Sophie ta marraine…",5.0,4.2,27.0,3.345679012345679,19.732357872275564,16.2,82.16,5.0,86.0,"Mon cher et tendre filleul… Je m'engage à être à tes cotés tout au long de ta vie… À te soutenir dans tes moments difficiles et à partager tes bons moments, je souhaite être là pour toi quand tu en auras besoin… Un soutien, un avis, une Amie… Tu viens de rentrer dans ma famille et j'en suis fière, notre relation va s'épanouir quel bonheur !!! <3 <3 <3 Sophie ta marraine…",5.0,4.2,27.0,3.345679012345679,19.732357872275564,16.2,82.16,5.0,86.0,18.822995686449502
22,Se soir tu m'apelle hein chou?,3.0,3.0,3.0,1.8571428571428572,0.6938775510204082,7.0,0.0,1.0,8.0,Ce soir tu m'appelles hein chou ?,3.0,3.0,3.0,1.8571428571428572,0.6938775510204082,7.0,0.0,1.0,8.0,Ce soir tu m'appelles hein chou ?,3.0,3.0,3.0,1.8571428571428572,0.6938775510204082,7.0,0.0,1.0,8.0,0.0
23,Ohhhhhh non   ! Héhé j'te texto en mode scred mon bbé<3,3.0,2.5,5.0,1.9,1.49,5.0,9.0,2.0,12.0,Oh non ! Hé hé je t'envoie texto en mode scred mon bébé <3,3.0,2.5,6.0,2.076923076923077,2.224852071005917,6.5,20.25,2.0,15.0,Oh non ! Hé hé je t'envoie texto en mode discret mon bébé <3,3.0,2.5,6.0,2.0,2.3076923076923075,6.5,20.25,2.0,15.0,1.1769230769230772
24,Vasi lache moi :o Aller plus tard je taime gros zoubia toi !<3,4.0,2.5,12.0,2.923076923076923,10.532544378698223,6.5,42.25,2.0,15.0,Vas-y lâche-moi :o Allez plus tard je t'aime gros bisous toi ! <3,4.0,2.5,9.0,2.6923076923076925,4.828402366863906,6.5,42.25,2.0,15.0,Vas-y lâche-moi :o Allez plus tard je t'aime gros bisou à toi ! <3,4.0,2.5,10.0,2.7857142857142856,5.596938775510204,7.0,49.0,2.0,16.0,3.2307692307692304
25,"Des bisous, des bisous partout!",3.0,3.0,5.0,2.6666666666666665,2.222222222222222,6.0,0.0,1.0,7.0,"Des bisous, des bisous partout !",3.0,3.0,5.0,2.6666666666666665,2.222222222222222,6.0,0.0,1.0,7.0,"Des bisous, des bisous partout !",3.0,3.0,5.0,2.6666666666666665,2.222222222222222,6.0,0.0,1.0,7.0,0.0
26,Le plus svt possible je raterais peut etre 2 ou 3cours lol,6.0,6.0,3.0,1.5454545454545454,0.6115702479338843,11.0,0.0,1.0,12.0,Le plus souvent possible je raterai peut-être 2 ou 3 cours lol,5.0,5.0,5.0,1.8181818181818181,1.421487603305785,11.0,0.0,1.0,12.0,Le plus souvent possible je raterai peut-être 2 ou 3 cours lol,5.0,5.0,5.0,1.8181818181818181,1.421487603305785,11.0,0.0,1.0,12.0,3.2727272727272725
27,Ben sa va arrivé alors l'année derniere on avait un decalage aussi,4.0,4.0,6.0,2.0,2.1666666666666665,12.0,0.0,1.0,13.0,Ben ça va arriver alors l'année dernière on avait un décalage aussi,4.0,4.0,7.0,2.1666666666666665,3.4722222222222228,12.0,0.0,1.0,13.0,Ben ça va arriver alors l'année dernière on avait un décalage aussi,4.0,4.0,7.0,2.1666666666666665,3.4722222222222228,12.0,0.0,1.0,13.0,1.1666666666666665
28,La j'ai fini je regarde le film,4.0,4.0,2.0,1.4285714285714286,0.24489795918367346,7.0,0.0,1.0,8.0,Là j'ai fini je regarde le film,4.0,4.0,3.0,1.7142857142857142,0.489795918367347,7.0,0.0,1.0,8.0,Là j'ai fini je regarde le film,4.0,4.0,3.0,1.7142857142857142,0.489795918367347,7.0,0.0,1.0,8.0,1.2857142857142856
29,Coucou! Mon permis c'est bien passé sauf a un rond point ou j'ai un peu foiré :s donc on verra bien. Voila! Bisous a toute ta petite famille,4.0,2.75,17.0,3.4482758620689653,15.69560047562426,7.25,75.1875,4.0,33.0,Coucou ! Mon permis s'est bien passé sauf à un rond point ou j'ai un peu foiré :s donc on verra bien. Voila ! Bisous à toute ta petite famille,4.0,2.75,17.0,3.586206896551724,15.552913198573124,7.25,75.1875,4.0,33.0,Coucou ! Mon permis s'est bien passé sauf à un rond point ou j'ai un peu foiré :s donc on verra bien. Voila ! Bisous à toute ta petite famille,4.0,2.75,17.0,3.586206896551724,15.552913198573124,7.25,75.1875,4.0,33.0,0.1379310344827589
30,Je suis vraiment desolée,2.0,2.0,3.0,2.0,0.6666666666666666,3.0,0.0,1.0,4.0,Je suis vraiment désolée,2.0,2.0,3.0,2.0,0.6666666666666666,3.0,0.0,1.0,4.0,Je suis vraiment désolée,2.0,2.0,3.0,2.0,0.6666666666666666,3.0,0.0,1.0,4.0,0.0
31,Pas de reponse ? J'ai cours dans pas longtemps. Je viendrais a 16h. Jespere que vous ne m'en voulez pas ..,3.0,2.75,8.0,2.6818181818181817,3.7623966942148757,5.5,3.25,4.0,26.0,Pas de réponse ? J'ai cours dans pas longtemps. Je viendrai à 16h. J'espère que vous ne m'en voulez pas…,3.0,2.75,8.0,2.608695652173913,3.716446124763705,5.75,4.6875,4.0,27.0,Pas de réponse ? J'ai cours dans pas longtemps. Je viendrai à 16h. J'espère que vous ne m'en voulez pas…,3.0,2.75,8.0,2.608695652173913,3.716446124763705,5.75,4.6875,4.0,27.0,0.07312252964426857
32,"Je n'arrive pas à joindre Anne, je n'ai pas vu l'heure, et je me suis rendormie. J'aimerais ne venir qu'a 16h si possible .. Je suis vraiment fatiguée et j'enchaine les cours non stop jusqu'a <LIE_8>.ca vous derange ? Si oui j'arrive mais j'en ai pour au moins une demie heure ... Je suis vraiment desolee ...",5.0,4.0,19.0,3.373134328358209,13.935397638672313,13.4,29.839999999999996,5.0,72.0,"Je n'arrive pas à joindre Anne, je n'ai pas vu l'heure, et je me suis rendormie. J'aimerais ne venir qu'à 16h si possible.. Je suis vraiment fatiguée et j’enchaîne les cours non stop jusqu'à <LIE_8>. Ça vous dérange ? Si oui j'arrive mais j'en ai pour au moins une demi-heure... Je suis vraiment désolée...",5.0,3.6666666666666665,19.0,3.257575757575758,12.918503213957761,11.0,38.666666666666664,6.0,72.0,"Je n'arrive pas à joindre Anne, je n'ai pas vu l'heure, et je me suis rendormie. J'aimerais ne venir qu'à 16h si possible.. Je suis vraiment fatiguée et j’enchaîne les cours non stop jusqu'à <LIE_8>. Ça vous dérange ? Si oui j'arrive mais j'en ai pour au moins une demi-heure... Je suis vraiment désolée...",5.0,3.6666666666666665,19.0,3.257575757575758,12.918503213957761,11.0,38.666666666666664,6.0,72.0,1.1155585707824511
33,<TEL_10> texto Julie vite vite pour le casting getwild !!!,3.0,3.0,10.0,3.8,11.36,10.0,0.0,1.0,11.0,<TEL_10> texto Julie vite vite pour le casting getwild !!!,3.0,3.0,10.0,3.8,11.36,10.0,0.0,1.0,11.0,<TEL_10> texto Julie vite vite pour le casting Get Wild !!!,3.0,3.0,11.0,3.8181818181818183,12.876033057851238,11.0,0.0,1.0,12.0,1.0181818181818185
34,Euh tu sais qd Claire a prévu de revenir ? J'ai pas son numéro...,4.0,3.5,7.0,2.357142857142857,2.8010204081632644,7.0,4.0,2.0,16.0,Euh tu sais quand Claire a prévu de revenir ? J'ai pas son numéro...,4.0,3.5,7.0,2.357142857142857,2.8010204081632644,7.0,4.0,2.0,16.0,Euh tu sais quand Claire a prévu de revenir ? J'ai pas son numéro...,4.0,3.5,7.0,2.357142857142857,2.8010204081632644,7.0,4.0,2.0,16.0,0.0
35,Non ça s'est bien passé ;-) . Moi je serai là vendredi t'inquiétes. Bisous,2.0,1.6666666666666667,6.0,2.8666666666666667,2.5155555555555553,5.0,12.666666666666666,3.0,18.0,Non ça s'est bien passé ;-) . Moi je serai là vendredi t'inquiète. Bisous,3.0,2.0,5.0,2.466666666666667,1.9822222222222223,5.0,12.666666666666666,3.0,18.0,Non ça s'est bien passé ;-) . Moi je serai là vendredi t'inquiète. Bisous,3.0,2.0,5.0,2.466666666666667,1.9822222222222223,5.0,12.666666666666666,3.0,18.0,2.4
36,Bonne nuit!,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,Bonne nuit !,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,Bonne nuit !,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0
37,Coucou! T'es tentée ce soir par une promenade? Bisous,3.0,2.0,6.0,2.3333333333333335,3.111111111111111,3.0,12.666666666666666,3.0,12.0,Coucou! Tu es tentée ce soir pour une promenade ? Bisous,3.0,2.0,6.0,2.3333333333333335,3.111111111111111,3.0,12.666666666666666,3.0,12.0,Coucou! Tu es tentée ce soir pour une promenade ? Bisous,3.0,2.0,6.0,2.3333333333333335,3.111111111111111,3.0,12.666666666666666,3.0,12.0,0.0
38,"Normalement c'est ok pour le weekend prochaine chez Thomas, je peux etre la :)",4.0,4.0,10.0,2.5625,4.74609375,16.0,0.0,1.0,17.0,"Normalement c'est O.K/ pour le week-end prochain chez Thomas, je peux être là :)",4.0,4.0,14.0,3.9411764705882355,17.82006920415225,17.0,0.0,1.0,18.0,"Normalement c'est O.K. pour le week-end prochain chez Thomas, je peux être là :)",4.0,4.0,13.0,3.6875,15.58984375,16.0,0.0,1.0,17.0,5.3786764705882355
39,Coucou! ça va? Balade vers 5h?,3.0,2.3333333333333335,4.0,1.8571428571428572,1.2653061224489797,2.3333333333333335,1.5555555555555554,3.0,10.0,Coucou! Ça va ? Balade vers 5h ?,3.0,2.3333333333333335,4.0,1.8571428571428572,1.2653061224489797,2.3333333333333335,1.5555555555555554,3.0,10.0,Coucou! Ça va ? Balade vers 5h ?,3.0,2.3333333333333335,4.0,1.8571428571428572,1.2653061224489797,2.3333333333333335,1.5555555555555554,3.0,10.0,0.0
40,Vers 6h30. Liste recopiee sur reseauetudiant...,4.0,3.0,4.0,1.75,0.9375,4.0,0.0,2.0,10.0,Vers 6h30. Liste recopiée sur réseau étudiant…,4.0,3.0,5.0,1.7777777777777777,1.5061728395061729,4.5,0.25,2.0,11.0,Vers 6h30. Liste recopiée sur réseau étudiant…,4.0,3.0,5.0,1.7777777777777777,1.5061728395061729,4.5,0.25,2.0,11.0,1.0277777777777777
41,C'est sur la fac timone la liste a ete recopiee direct à Marseille,4.0,4.0,8.0,2.3846153846153846,4.236686390532543,13.0,0.0,1.0,14.0,C'est sur la fac Timone la liste a été recopiée directement à Marseille,3.0,3.0,9.0,2.6923076923076925,5.44378698224852,13.0,0.0,1.0,14.0,C'est sur la fac Timone la liste a été recopiée directement à Marseille,3.0,3.0,9.0,2.6923076923076925,5.44378698224852,13.0,0.0,1.0,14.0,2.307692307692308
42,C foutu oui,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,C'est foutu oui,2.0,2.0,2.0,1.3333333333333333,0.2222222222222222,3.0,0.0,1.0,4.0,C'est foutu oui,2.0,2.0,2.0,1.3333333333333333,0.2222222222222222,3.0,0.0,1.0,4.0,1.3333333333333333
