sms_id,Texte_texte,Texte_profondeur_arbre_max,Texte_profondeur_arbre_moy,Texte_distance_dependance_max,Texte_distance_dependance_moy,Texte_distance_dependance_var,Texte_nb_dependances_moy_phrase,Texte_nb_dependances_var_phrase,Texte_nb_phrases,Texte_nb_tokens,divergence_score
11,C'est nécessairement dans une certaine normalisation du temps que s'exprime la violence des individus et des groupes.,6,6.0,16,3.227272727272727,10.084710743801653,22.0,0.0,1,23,
12,"Dès lors se pose le problème de la meilleure organisation du temps, celle qui encadrera le mieux l'expansion de la violence, qui, parce qu'elle est passion négatrice mue par la pulsion de mort, possède un lien substantiel avec la temporalité, la répétition propre au temps cyclique et le recommencement propre au temps linéaire.",11,11.0,60,3.9523809523809526,66.8390022675737,63.0,0.0,1,64,
13,"Cependant, parce qu'elle est cette passion, la violence pose aussi le problème de la prise de conscience qui lui est associée.",5,5.0,13,2.9166666666666665,9.409722222222223,24.0,0.0,1,25,
14,"Avant de poser l'organisation du temps, il convient de prendre conscience de la pulsion de mort qui détermine la passion violente, et du caractère temporalisé de cette pulsion.",6,6.0,23,3.242424242424242,18.85032139577594,33.0,0.0,1,34,
15,Comment la violence peut-elle être constituée en problème politique alors que sa productivité semble au contraire être ce qui détermine le politique à son insu ?,7,7.0,24,2.8518518518518516,19.97805212620028,27.0,0.0,1,28,
16,"Comment renverser cette logique inconsciente pour dépasser le Topos selon lequel se serait l’expression de la violence (essentiellement dans les guerres entre Etats ou groupes sociaux) qui ferait l'Histoire, et reconnaître au contraire que ce serait la manière dont on conçoit l'Histoire qui déterminerait l’expression de la violence ?",9,9.0,55,3.982142857142857,70.76753826530613,56.0,0.0,1,57,
17,"Dans un premier temps, nous verrons que la violence trouve dans l'Histoire des expressions ritualisées sous forme de jeux ou de sacrifices qui ne mettent pas cette passion au service d'un désir de domination et de conquête ; c'est ici la dimension anthropologique du problème, qui montre que la violence trouve une expression toujours socio-historiquement située et spécifique à cette situation.",9,8.0,36,3.1176470588235294,25.33910034602077,34.0,64.0,2,70,
18,"Dans un deuxième temps nous verrons que dans les sociétés occidentales, une certaine conception du temps dominée par l'idée de progrès induit la recherche d'une solution métaphysique au problème de la violence, qui ne constitue pas celui-ci comme un problème politique mais en fait une détermination ou essentialisation de la nature humaine.",10,10.0,53,3.913793103448276,56.59601664684898,58.0,0.0,1,59,
19,"Enfin, nous verrons comment la violence peut se constituer en problème politique par le biais de la mémoire historique, d'une resaisie rétroactive des violences du passé, qui de fait permet la réintroduction du temps cyclique dans le temps linéaire de la temporalité occidentale.",10,10.0,47,3.24,43.3424,50.0,0.0,1,51,
20,"Le problème de la violence dans l'Histoire nous apparaît au moment même où nous le posons ici, dans le contexte politique qui est celui de l'Occident, c'est-à-dire dans le cadre de l'Etat-nation.",6,6.0,29,3.4210526315789473,23.66481994459834,38.0,0.0,1,39,
21,"Ainsi, Max Weber, dans La domination, définit cet État comme ce qui a le monopole de la violence physique légitime.",6,6.0,14,2.9130434782608696,9.73156899810964,23.0,0.0,1,24,
22,"Cette légitimité est autre que les trois catégories de légitimité que Weber établit (charismatique, liée à l'autorité d'un chef - traditionnelle, liée à l'autorité d'une coutume - légale liée à l'autorité de la loi) ; elle est fondée en droit (et donc a part à la légitimité légale) dans l'Etat de droit, mais appartient aussi aux Etats autoritaires et dictatoriaux, car elle est essentiellement fondée sur la force numérique, qui donne à l'Etat un pouvoir de réprimer toute violence (illégale, mafieuse, sectaire, factieuse, etc.) qui concurrence la sienne.",14,12.0,65,4.054545454545455,68.14247933884297,55.0,144.0,2,112,
23,"Les Etats-nations apparaissent alors comme avant tout des outils de domination au sein desquels la violence peut trouver un moyen d'expansion illimité: C'est l'exemple des Etats totalitaires nazi, nippon ou soviétique au XXe siècle, qui tous se sont engagés dans des guerres de conquête (l'Europe de l'Est pour le nazisme, l'Europe de l'Est pour l'URSS, la Mandchourie pour le Japon) uniquement motivées par la volonté de domination.",8,7.5,57,4.094117647058823,58.602906574394474,42.5,306.25,2,87,
24,"On voit que ce qui détermine la légitimité de ce monopole de la violence physique est bien la force et non la légitimité légale, car le totalitarisme nazi émerge dans un Etat de droit qui est celui de la République de Weimar.",8,8.0,42,4.511627906976744,61.45916711736074,43.0,0.0,1,44,
25,"En effet, l'article 48 de la Constitution de Weimar permit au chancelier Hindenburg de déclarer l'état d'urgence et de gouverner en dictateur sur une courte période ; article qui fut utilisé par Hitler pour lancer sa politique fasciste lorsqu'il remplaça Hindenburg en 1933 (cf.",9,9.0,39,3.28,32.4416,50.0,0.0,1,51,
26,"Agamben, Homo Sacer 2, L'Etat d'exception).",4,4.0,11,3.4545454545454546,11.157024793388429,11.0,0.0,1,12,
27,Cet exemple montre que la violence et le droit ne sont pas antinomiques.,5,5.0,11,4.0,13.384615384615385,13.0,0.0,1,14,
28,"En effet, ce n'est pas tant le rapport de la violence à la norme qui est substantiel, que le rapport de la violence à une norme spécifique qui est celle de la répétition et de l'organisation du temps social.",8,8.0,35,3.5,28.431818181818183,44.0,0.0,1,45,
29,"Il faut pour démontrer cela, faire retour à la pulsion de mort telle qu'elle est découverte par la psychanalyse freudienne (Deuil et mélancolie) - la pulsion de mort est un désir de néantisation des excitations psychiques qui sont associées aux phénomènes de répétition.",10,8.5,15,2.2916666666666665,4.998263888888888,24.0,4.0,2,50,
30,"Or tout est répétition dans l'existence : le sommeil, le réveil, la satisfaction des besoins vitaux tels que l'alimentation, les activités de travail ou de loisir, etc.",9,9.0,31,3.676470588235294,37.924740484429066,34.0,0.0,1,35,
31,"Tous ces comportements sont associés à des excitations psychiques toujours répétées, or ce sont ces excitations que refuse la pulsion de mort.",6,6.0,19,3.130434782608696,16.72211720226843,23.0,0.0,1,24,
32,"En refusant la répétition, qui n'est pas répétition du même mais répétition de singularités (on ne rêve jamais exactement la même chose dans le sommeil, on peut ne pas manger le même repas, etc.).",7,7.0,30,4.0,37.65853658536585,41.0,0.0,1,42,
33,"La pulsion de mort recherche un recommencement perpétuel, elle veut faire table rase et repartir de zéro ; c'est l'élément destructif et négateur qui la caractérise, or cet élément réside dans la violence.",6,5.0,15,2.9166666666666665,11.79861111111111,18.0,0.0,2,38,
34,"Cette dernière est par conséquent un refus de ce qui a été, un refus de la durée même et donc du temps.",6,6.0,18,3.3333333333333335,11.972222222222221,24.0,0.0,1,25,
35,"Le temps est également aboli dans le sentiment que la répétition est une répétition du même, car la pulsion de mort ramène chaque répétition à la mêmeté d'une excitation psychique : tout se ramène alors à la forme de cette excitation vidée de contenu, contenu lui-même vidé de sens, étant donné que c'est par le sens que le contenu de cette excitation psychique peut lui-même se constituer comme un contenu.",9,9.0,72,3.8947368421052633,72.8836565096953,76.0,0.0,1,77,
36,"Ainsi, la pulsion de mort, en aliénant le sujet de son existence temporelle, détruit également l'identité du sujet ; ce qui fait qu'il demeure égal à lui-même dans le temps est brisé avec la répétition et le refus de la durée.",7,6.0,16,3.130434782608696,12.41776937618147,23.0,0.0,2,48,
37,"D'où que l'inscription au sein d'une constitution garantissant l'Etat de droit d'un article autorisant les pleins pouvoirs, même sur une courte durée et de manière exceptionnelle, présente un risque pour la paix au sein de ce même État, car c'est une autorisation à faire table rase, pour une période donnée, du respect du droit qui prévalait jusqu'alors ; elle représente donc une brèche pour la pulsion de mort, une brisure du temps démocratique qui peut ne pas se refermer si les circonstances sont défavorables.",11,9.0,39,4.306930693069307,54.786981668463866,50.5,506.25,2,103,
38,"Ainsi, il apparaît qu'un Etat de droit où serait garantie la non brisure du temps, de la durée démocratique, pourrait fournir un cadre satisfaisant à la pulsion de mort qui fonde la violence.",7,7.0,35,4.315789473684211,50.00554016620498,38.0,0.0,1,39,
39,On voit que cela n'est possible que si cependant existe une conscience de cette durée démocratique au niveau des législateurs.,7,7.0,22,3.217391304347826,18.257088846880904,23.0,0.0,1,24,
40,Il faudrait alors au législateur la conviction que la violence se fait par l'Histoire mais qu'au contraire c'est l'organisation et la compréhension sociale du temps qui détermine l'expansion de la violence.,8,8.0,38,3.7948717948717947,37.239973701512156,39.0,0.0,1,40,
41,C'est ce qu'enseigne un regard anthropologique sur les sociétés sans État comme celui de Pierre Clastres dans La société contre l'Etat (ch. 11).,7,7.0,26,3.607142857142857,36.23852040816326,28.0,0.0,1,29,
42,"Clastres montre, à partir des Tupi-Guarani, que les sociétés sans Etat sont des sociétés sans domination.",5,5.0,18,3.9473684210526314,22.891966759002766,19.0,0.0,1,20,
43,"Cette dernière s'institue lorsqu'un guerrier impétueux et avide de gloire tente d'entraîner la population dans des guerres vaines et coûteuses ; la domination se constitue par l'absence de résistance à la démesure de ce chef, mais Clastres montre que souvent le chef n'est pas suivi par la population lorsque ses ambitions semblent exagérées ; ainsi ces sociétés restent sans État parce que la violence illimitée, la démesure, conserve son ridicule auprès de la population, et ne devient alors jamais légitime.",7,6.0,32,3.67816091954023,29.39067247985203,29.0,24.0,3,90,
44,La cause en est que la guerre est davantage associée à un loisir des hommes qu'à une fonction - le combat est pour les hommes un loisir où ils font l'épreuve ludique de leur force.,5,4.5,10,3.111111111111111,6.987654320987654,18.0,0.0,2,38,
45,"C'est ici un exemple de violence encadrée, régulée par le jeu ou le rite, qui associe son expression à un plaisir immédiat et épisodique incompatible avec une institutionnalisation sur longue durée et dans une structure de type étatique de la domination.",9,9.0,40,3.227272727272727,36.17561983471075,44.0,0.0,1,45,
46,D'où que ces sociétés sans Etat demeurent de petite taille car aucun esprit de conquête ne les anime.,5,5.0,12,3.5789473684210527,11.085872576177286,19.0,0.0,1,20,
47,"Par ailleurs, ces sociétés ont une conception du temps cyclique proche des sociétés antiques gréco-romaines, car le temps social est organisé en fonction du cycle des saisons, les périodes de moisson sont les périodes de travail, mais celui-ci n'est pas rendu permanent comme dans une société productiviste, il reste occasionnel, le reste du temps étant occupé par les loisirs.",7,7.0,66,4.338028169014085,79.23784963300932,71.0,0.0,1,72,
48,On ne peut faire ici l'économie d'une distinction fondamentale entre ce temps cyclique et le temps linéaire qui caractérise la conception occidentale et chrétienne du temps depuis saint Augustin.,10,10.0,30,3.0625,27.74609375,32.0,0.0,1,33,
49,"En arrachant le temps à l'Histoire même, elle fait nécessairement s'inscrire la violence dans une autre dimension que la dimension ludique ou rituelle ; elle l'inscrit dans une perspective métaphysique qui pose le dépassement de la violence dans une idéologie du progrès, entendu comme un progrès de la culture et de la civilisation sur une nature humaine primitive et archaïque.",7,7.0,37,3.3692307692307693,27.279053254437866,32.5,42.25,2,67,
50,L'Occident chrétien détermine une conception de l'histoire et du temps qui modifie profondément l'expression et la compréhension de la violence.,6,6.0,21,3.0833333333333335,17.32638888888889,24.0,0.0,1,25,
51,"En posant le dogme chrétien de la chute comme fondateur, Augustin envisage un temps linéaire qui est celui de l'Histoire telle que pensée par l'Occident : en effet, dans la culture chrétienne l'homme vient au monde en ayant une fin prédéterminée qui est la fin eschatologique du rachat de son âme pécheresse dont tout homme hérite depuis la chute d'Adam et Eve du paradis.",13,13.0,61,3.452054794520548,57.94633139425783,73.0,0.0,1,74,
52,"Ainsi le temps de l'existence du chrétien est marqué par un commencement et une fin, et entièrement tendu vers l'accomplissement de cette fin (le salut de l'âme dans l'au-delà, cf.",5,5.0,27,3.6216216216216215,24.99196493791089,37.0,0.0,1,38,
53,"Confessions, livre X).",3,3.0,5,2.2,2.16,5.0,0.0,1,6,
54,Cette existence est envisagée comme un progrès continu vers cette fin.,3,3.0,8,2.6363636363636362,5.685950413223139,11.0,0.0,1,12,
55,"Or c'est cette histoire individuelle que l'Occident chrétien projette dans sa conception de l'histoire collective, elle-même tendue vers le progrès, mais non plus un progrès eschatologique mais un progrès technologique et technique de maîtrise (de domination) de la nature.",7,7.0,42,3.630434782608696,45.8851606805293,46.0,0.0,1,47,
56,"L'abolition du temps cyclique dans la théologie chrétienne semble alors fonctionner comme une destitution de la pulsion de mort dans l'Histoire, par glissement progressif du domaine existentiel, individuel, au domaine historique, collectif.",7,7.0,31,3.6341463414634148,34.427126710291496,41.0,0.0,1,42,
57,"Ainsi, la violence est envisagée elle-même sur le mode d'une temporalité linéaire comme une chose à dépasser, à surmonter, tandis que la temporalité cyclique ne pouvait que l'intégrer au sein d'une pratique ludique ou rituelle, en permettant la gestion.",8,8.0,42,3.765957446808511,48.264373019465815,47.0,0.0,1,48,
58,"Au contraire, dans la pensée chrétienne la violence doit tendre à sa suppression.",4,4.0,10,2.533333333333333,5.448888888888889,15.0,0.0,1,16,
59,"C'est ainsi que Kant l'envisage tant dans Idée d'une histoire universelle au point de vue cosmopolitique : le conflit, la guerre sont porteurs d'un enseignement, ils font prendre conscience aux hommes du caractère destructeur de la violence et les incite par le mal même, à rechercher une solution à cette violence, qui passe essentiellement par l'idée d'un droit international régulant les guerres, mais aussi par l'établissement d'un gouvernement mondial s'appuyant sur le commerce économique pour adoucir les moeurs.",14,14.0,93,3.6842105263157894,95.01606648199446,95.0,0.0,1,96,
60,C'est ce qui mène Kant à défendre l'idée d'une paix perpétuelle (Vers la paix perpétuelle).,7,7.0,18,2.65,13.4275,20.0,0.0,1,21,
61,"D'un tel point de vue téléologique, il y a une vertu à la violence car elle résulte d'une mise en compétition des hommes qui ne se fait pas pour le jeu cette fois ci mais parce qu'il y a de plus sérieux, soit le progrès de l'humanité vers la fin de la violence et de la guerre (une paix perpétuelle).",11,11.0,59,3.449275362318841,50.16047048939298,69.0,0.0,1,70,
62,"Ainsi, les arbres dans une forêt poussent haut et droit lorsqu'ils sont les uns à côté des autres, en concurrence pour qu'ils puissent atteindre une place au soleil par leurs cimes tandis que l'arbre qui pousse seul restera rabougri, arbustif, et à l'ombre (Idée d'une histoire universelle, chap.5).",10,10.0,55,3.7903225806451615,52.488293444328825,62.0,0.0,1,63,
63,"Cependant, si la violence est une vertu dans cette compétition, comment justifier qu'il soit à la fin préférable de l'abolir ?",5,5.0,13,3.2916666666666665,9.289930555555555,24.0,0.0,1,25,
64,Comment peut-on aboutir à une paix perpétuelle tandis que cette paix a besoin de se confronter aux effets de la violence et de la guerre pour se décider et s'établir ?,8,8.0,32,3.393939393939394,32.299357208448114,33.0,0.0,1,34,
65,Il y a là une contradiction qui repose sur une métaphysique de la raison.,6,6.0,12,2.5,7.535714285714286,14.0,0.0,1,15,
66,"En effet, l'homme de la philosophie kantienne de l'histoire est plongé dans la guerre et la violence comme dans l’expérience.",5,5.0,13,3.3333333333333335,12.055555555555552,24.0,0.0,1,25,
67,"Or, sa raison exige toujours d’outrepasser l’expérience.",4,4.0,6,2.3,2.6100000000000003,10.0,0.0,1,11,
68,"Dès lors, cet homme qui comment la violence par l’expérience ne peut que développer l’idée régulatrice d’une paix perpétuelle.",6,6.0,19,3.217391304347826,15.996219281663516,23.0,0.0,1,24,
69,"Mais celle-ci est une illusion de la raison dont aucune expérience n’est possible, mais si Kant la croit néanmoins utile, c’est parce qu’il envisage encore la raison comme un contenu de vérité (critique que formule Deleuze à son encontre dans Différence et répétition).",8,8.0,46,4.34,52.7844,50.0,0.0,1,51,
70,"Contre cette illusion d'un contenu de vérité permanent, il faut reconnaître l'importance du hasard qui détermine la vérité comme une rencontre contingente.",7,7.0,15,2.6923076923076925,9.751479289940828,26.0,0.0,1,27,
71,"C'est ce à quoi invite Simone Weil dans La pesanteur et la grâce (23, Hasard).",6,6.0,17,2.789473684210526,12.797783933518005,19.0,0.0,1,20,
72,"L'idée de progrès est dépendante de la volonté qu'ont les hommes de croire que les bonnes choses durent toujours, qu'elles ne durent que le temps d'une rencontre.",9,9.0,27,2.96875,20.4052734375,32.0,0.0,1,33,
73,"Le cours naturel des événements est celui du hasard de la rencontre, et l'idéologie du progrès fait violence à cela.",5,5.0,18,3.56,16.726399999999998,25.0,0.0,1,26,
74,Car les choses durent le temps d'une rencontre signifie qu'elles ne durent pas toujours.,4,4.0,13,2.875,8.609375,16.0,0.0,1,17,
75,Il en va de même avec la raison et la pensée ; ce n'est que parce qu'elle dure pour dépasser et permanente la pensée et la raison que l'idéologie du progrès peut envisager une construction infinie de l'homme vers la fin de la violence.,9,6.5,30,3.25,19.729166666666668,24.0,169.0,2,50,
76,"Or pensée et raison cheminent aussi par rencontres, avec des obstacles stimulants, des problèmes invitant résolution, etc.",7,7.0,7,2.1578947368421053,2.343490304709141,19.0,0.0,1,20,
77,"Cela invite également à reconnaître que tout n'est pas pensé, c'est-à-dire qu'il y a aussi du pulsionnel, de l'émotionnel, rendant impossible la pureté dont se revendique une idéologie du progrès.",8,8.0,37,3.710526315789474,37.310941828254855,38.0,0.0,1,39,
78,"Comment alors tirer les enseignements de ce qui précède pour constituer la violence en problème politique en la sortant d'une nature humaine qui toujours devrait être dépassée, et comme supprimée dans ce dépassement ?",12,12.0,33,2.8285714285714287,28.54204081632653,35.0,0.0,1,36,
79,"Une première solution est présentée dans la philosophie de l'histoire de Benjamin (Thèses sur le concept d'Histoire), elle consiste avant tout en une politique mémorielle.",7,7.0,26,3.3666666666666667,28.432222222222222,30.0,0.0,1,31,
80,"Prenant acte de la conception impérialiste de l'Histoire qui a dominé l'occident, Benjamin encourage la création d'une Histoire (ou d'une historiographie) soutenue, qui ne serait plus celle écrite par les vainqueurs des guerres mais celle écrite par les vaincus.",8,8.0,32,3.7083333333333335,28.206597222222225,48.0,0.0,1,49,
81,C'est une telle ambition que Benjamin reconnaît au mouvement surréaliste dans Le Surréalisme.,4,4.0,11,2.933333333333333,6.995555555555555,15.0,0.0,1,16,
82,Le dernier instantané de l'intelligentsia européenne (1929).,3,3.0,8,2.6,5.44,10.0,0.0,1,11,
83,"En effet le surréalisme rentre dans la conceptualisation benjaminienne du messianisme historique comme celui des opprimés, car il prend parti pour les courants perdants dans l'Histoire : le fouriérisme perdant face au marxisme, la sorcellerie et le mysticisme perdants face à l'Église, l'anarchisme perdant face au communisme (notamment dans la guerre civile espagnole de 1936-1939), et bien sûr la cause des fous (universellement perdants contre la raison et surtout le positivisme) que le surréalisme reprend dans le projet d'écriture automatique (l'automatisme étant au XIXe s' et au début du XXe siècles considéré comme le symptôme majeur de la folie, comme on le constate dans le Manuel de psychiatrie de Rogues de Fursac), considéré comme foyer principal de créativité artistique.",17,17.0,140,4.111111111111111,144.5570987654321,144.0,0.0,1,145,
84,"Ainsi, il s'agit de conserver la mémoire vivante des opprimés, à l'encontre du récit officiel qui s'inscrit dans une historiographie de la domination.",8,8.0,26,3.0,21.266666666666666,30.0,0.0,1,31,
85,Cela correspond à un mouvement commémoratif qui restaure une identité perdue et réintroduit de la cyclicité dans la temporalité linéaire de la civilisation occidentale.,7,7.0,23,2.875,19.442708333333332,24.0,0.0,1,25,
86,"En conclusion, il apparaît que la violence est par nature un problème temporel et donc historique.",5,5.0,13,3.235294117647059,10.53287197231834,17.0,0.0,1,18,
87,"De même, il apparaît qu'il ne faut plus comprendre ""violence et histoire"" comme deux concepts artificiellement reliés, mais comme coïncidant simultanément l'un dans l'autre.",6,6.0,27,3.3870967741935485,25.334027055150887,31.0,0.0,1,32,
88,"Il ne saurait y avoir de progression de la violence vers une Histoire sans violence (ou une paix perpétuelle), mais une intégration de la violence au sein de cycles qui en permettent la gestion et l'encadrement, que ces cycles soient sous forme de jeux, de rites ou de commémorations.",10,10.0,54,3.8214285714285716,59.50382653061225,56.0,0.0,1,57,
89,Tout l'enjeu pour la civilisation occidentale étant de se déprendre d'une conception linéaire du temps en politique et dans la culture en général.,6,6.0,16,2.8076923076923075,9.770710059171599,26.0,0.0,1,27,
90,"﻿L'imagination occupe une place plus importante dans les activités éducatives des jeunes enfants (activités « d'éveil »), semble-t-il, que dans les phases ultérieures de leur cursus (activités d'analyse : grammaticale, mathématique...).",7,7.0,42,3.7954545454545454,45.20816115702478,44.0,0.0,1,45,
91,Cette réduction progressive de la place de l'imagination dans l'instruction scolaire signifierait-elle que l'imagination ne nous instruit pas ?,5,5.0,12,3.0454545454545454,8.679752066115702,22.0,0.0,1,23,
92,"De manière générale, l'instruction est une mise en ordre : en latin, instruere signifie mettre en ordre de bataille, en rangées ordonnées.",6,6.0,18,2.923076923076923,13.224852071005916,26.0,0.0,1,27,
93,"Si l’imagination est un régime de fonctionnement de l’esprit qui s’affranchit des contraintes du monde réel (ce qui y existe, ses lois), alors elle peut certes s’affranchir de l’ordre prévu par l’instruction scolaire, sans pour autant qu’il en résulte un chaos sans ordre.",6,6.0,28,4.017543859649122,34.96460449369036,57.0,0.0,1,58,
94,"Dans le domaine de la fiction, on peut imaginer un dialogue ; dans le domaine politique, un système alternatif et utopique.",4,4.0,6,2.1363636363636362,1.9359504132231402,11.0,1.0,2,24,
95,"Cette imagination a alors un sens producteur, et ses productions ordonnées contribuent aussi à mettre en ordre des subjectivités : un « nous » collectif (partager des valeurs politiques, des références culturelles), aussi bien que des individus singuliers (des associations d’idées qui s’intègrent à notre personnalité, des croyances).",9,9.0,58,3.8,63.99333333333334,60.0,0.0,1,61,
96,"Toutefois, cette conception du caractère instructeur de l’imagination suppose une forme de neutralité de l’imagination aussi bien que de la mise en ordre qu’elle peut opérer.",6,6.0,20,3.225806451612903,15.142559833506763,31.0,0.0,1,32,
97,"Cette mise en ordre paraît contingente, se faire au gré de l’histoire et de la culture d’un individu et de la collectivité, mais cette contingence peut aussi bien relever d’un caractère arbitraire, du choix de maintenir et contrôler cet ordre.",8,8.0,44,3.4583333333333335,47.83159722222222,48.0,0.0,1,49,
98,"Un individu peut s’efforcer de maintenir l’ordre produit par son imagination et de le figer, par exemple en limitant ses sources d’information à celles qui conviennent à ses opinions.",8,8.0,31,3.3636363636363638,31.867768595041326,33.0,0.0,1,34,
99,"De même, au niveau collectif, le maintien de l’ordre social peut tenir par une production imaginaire (par exemple, le roman national), et plus généralement par une institution d'État qui détermine quelles valeurs sont admises et ce qui relève au nom de l'imagination (Dieu, pour un État athée, mais pas pour une Théocratie).",11,11.0,53,3.8805970149253732,47.299175762976176,67.0,0.0,1,68,
100,"Dès lors, l'institution doit être entendue en un second sens : comme la mise en ordre qui façonne des subjectivités.",6,6.0,17,2.9545454545454546,12.225206611570247,22.0,0.0,1,23,
101,"L’imagination peut être plus ou moins valorisée dans l’instruction scolaire, et être mobilisée comme un élément de la citoyenneté en construisant un imaginaire national (un ensemble d’idées associées à des images, à partir duquel sont exemplifiées des valeurs : par exemple, l'événement historique de la prise de la Bastille comme un symbole de l’esprit révolutionnaire).",11,11.0,65,3.791044776119403,64.55335263978614,67.0,0.0,1,68,
102,"L’imagination, en ce sens, est alors une partie accaparante de notre esprit (individuel ou national), enracinée dans la sensibilité, et ce par quoi cet esprit est homogénéisé.",5,5.0,24,3.588235294117647,23.653979238754324,34.0,0.0,1,35,
103,"Cependant, cela ne signifie pas que l’imagination au sens précédent (une mise en ordre libre) perdrait son caractère spontané.",6,6.0,20,4.208333333333333,28.831597222222225,24.0,0.0,1,25,
104,"Dès lors, jusqu’où peut-elle être enrôlée à des fins de maintien et d’homogénéisation de l’ordre social ?",7,7.0,16,2.5238095238095237,10.154195011337869,21.0,0.0,1,22,
105,"Pour être l’objet d’une instruction visant à façonner des subjectivités, n’en reste-t-elle pas une force qui aurait son propre fond, une capacité de remise en ordre spontanée ?",7,7.0,18,2.909090909090909,13.173553719008265,33.0,0.0,1,34,
106,"Soit l’imagination nous instruit en ce sens, comme productrice d’ordres spontanés dans les subjectivités individuelles et collectives ; mais elle paraît alors déliée de toute influence extérieure.",5,4.5,16,2.8275862068965516,11.590963139120092,14.5,30.25,2,31,
107,Soit l’imagination nous instruit en ce qu’elle reconduit l’ordre arbitrairement maintenu dans lequel sont prises les subjectivités ; mais cela conduit à une forme de déterminisme qui néglige la formation spontanée d’ordres chez les individus et dans les groupes singuliers.,8,7.5,21,2.697674418604651,13.931855056787452,21.5,2.25,2,45,
108,En quel sens peut-on dire si l’imagination nous instruit ?,5,5.0,8,2.5454545454545454,4.6115702479338845,11.0,0.0,1,12,
109,L’imagination contribue-t-elle durablement au développement de notre subjectivité (individuelle aussi bien que collective) ?,6,6.0,16,2.7777777777777777,11.839506172839505,18.0,0.0,1,19,
110,"Certes, l’imagination instruit au sens où elle est une forme de mise en ordre spontanée de nos expériences et connaissances.",7,7.0,19,2.869565217391304,13.765595463137995,23.0,0.0,1,24,
111,"Mais elle peut aussi bien nous instruire d’une manière figée, déterminée par des facteurs extérieurs à la subjectivité.",6,6.0,18,2.85,13.8275,20.0,0.0,1,21,
112,"L’imagination doit alors peut-être être comprise comme le terrain de l’instruction, ce qui en rend possible l’examen.",5,5.0,19,3.238095238095238,17.99092970521542,21.0,0.0,1,22,
113,"L’imagination nous instruit au sens premier de l’instruction, celui d’une mise en ordre.",5,5.0,15,2.888888888888889,12.098765432098766,18.0,0.0,1,19,
